Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.0230438, 0, 0, 0, 1, 1, 0, 0, 0
0.0230543, 0, 0, 1, 1, 1, 0, 0, 0
0.0230591, 0, 0, 1, 1, 1, 1, 1, 0
0.0230743, 0, 0, 1, 1, 1, 1, 0, 0
0.0230848, 0, 0, 0, 1, 1, 1, 0, 0
0.0230896, 0, 0, 0, 1, 1, 0, 1, 0
0.0231048, 0, 0, 0, 1, 1, 0, 0, 0
0.0231153, 0, 0, 1, 1, 1, 0, 0, 0
0.0231201, 0, 0, 1, 1, 1, 0, 1, 0
0.0231202, 0, 0, 1, 1, 1, 1, 1, 0
0.0231313, 0, 0, 1, 0, 1, 1, 1, 0
0.0231354, 0, 0, 1, 0, 1, 1, 0, 0
0.0231463, 0, 0, 0, 0, 1, 1, 0, 0
0.0231471, 0, 0, 0, 1, 1, 1, 0, 0
0.0231506, 0, 0, 0, 1, 1, 0, 0, 0
0.0231507, 0, 0, 0, 1, 1, 0, 1, 0
0.0231616, 0, 0, 0, 0, 1, 0, 1, 0
0.0231659, 0, 0, 0, 0, 1, 0, 0, 0
0.0231763, 0, 0, 1, 0, 1, 0, 0, 0
0.0231770, 0, 0, 1, 1, 1, 0, 0, 0
0.0231811, 0, 0, 1, 1, 1, 0, 1, 0
0.0231812, 0, 0, 1, 1, 1, 1, 1, 0
0.0231921, 0, 0, 1, 0, 1, 1, 1, 0
0.0231964, 0, 0, 1, 0, 1, 1, 0, 0
0.0232068, 0, 0, 0, 0, 1, 1, 0, 0
0.0232075, 0, 0, 0, 1, 1, 1, 0, 0
0.0232088, 0, 0, 0, 1, 0, 1, 0, 0
0.0232117, 0, 0, 0, 1, 0, 0, 1, 0
0.0232227, 0, 0, 0, 0, 0, 0, 1, 0
0.0232269, 0, 0, 0, 0, 0, 0, 0, 0
0.0232373, 0, 0, 1, 0, 0, 0, 0, 0
0.0232380, 0, 0, 1, 1, 0, 0, 0, 0
0.0232422, 0, 0, 1, 1, 0, 1, 1, 0
0.0232533, 0, 0, 1, 0, 0, 1, 1, 0
0.0232574, 0, 0, 1, 0, 0, 1, 0, 0
0.0232684, 0, 0, 0, 0, 0, 1, 0, 0
0.0232692, 0, 0, 0, 1, 0, 1, 0, 0
0.0232727, 0, 0, 0, 1, 0, 0, 1, 0
0.0232836, 0, 0, 0, 0, 0, 0, 1, 0
0.0232880, 0, 0, 0, 0, 0, 0, 0, 0
0.0232983, 0, 0, 1, 0, 0, 0, 0, 0
0.0232990, 0, 0, 1, 1, 0, 0, 0, 0
0.0233032, 0, 0, 1, 1, 0, 0, 1, 0
0.0233033, 0, 0, 1, 1, 0, 1, 1, 0
0.0233141, 0, 0, 1, 0, 0, 1, 1, 0
0.0233185, 0, 0, 1, 0, 0, 1, 0, 0
0.0233262, 0, 0, 1, 0, 0, 1, 0, 1
0.0233288, 0, 0, 0, 0, 0, 1, 0, 1
0.0233296, 0, 0, 0, 1, 0, 1, 0, 1
0.0233337, 0, 0, 0, 1, 0, 0, 0, 1
0.0233338, 0, 0, 0, 1, 0, 0, 1, 1
0.0233446, 0, 0, 0, 0, 0, 0, 1, 1
0.0233490, 0, 0, 0, 0, 0, 0, 0, 1
0.0233593, 0, 0, 1, 0, 0, 0, 0, 1
0.0233600, 0, 0, 1, 1, 0, 0, 0, 1
0.0233643, 0, 0, 1, 1, 0, 1, 1, 1
0.0233758, 0, 0, 1, 0, 0, 1, 1, 1
0.0233795, 0, 0, 1, 0, 0, 1, 0, 1
0.0233899, 0, 0, 0, 0, 0, 1, 0, 1
0.0233906, 0, 0, 0, 1, 0, 1, 0, 1
0.0233948, 0, 0, 0, 1, 0, 0, 1, 1
0.0234056, 0, 0, 0, 0, 0, 0, 1, 1
0.0234100, 0, 0, 0, 0, 0, 0, 0, 1
0.0234177, 0, 0, 0, 0, 0, 0, 0, 0
0.0234205, 0, 0, 1, 0, 0, 0, 0, 0
0.0234213, 0, 0, 1, 1, 0, 0, 0, 0
0.0234224, 0, 0, 1, 1, 1, 0, 0, 0
0.0234253, 0, 0, 1, 1, 1, 0, 1, 0
0.0234254, 0, 0, 1, 1, 1, 1, 1, 0
0.0234361, 0, 0, 1, 0, 1, 1, 1, 0
0.0234406, 0, 0, 1, 0, 1, 1, 0, 0
0.0234544, 0, 0, 0, 0, 1, 1, 0, 0
0.0234551, 0, 0, 0, 1, 1, 1, 0, 0
0.0234558, 0, 0, 0, 1, 1, 0, 0, 0
0.0234559, 0, 0, 0, 1, 1, 0, 1, 0
0.0234670, 0, 0, 0, 0, 1, 0, 1, 0
0.0234711, 0, 0, 0, 0, 1, 0, 0, 0
0.0234788, 0, 0, 0, 0, 1, 0, 0, 1
0.0234821, 0, 0, 1, 0, 1, 0, 0, 1
0.0234828, 0, 0, 1, 1, 1, 0, 0, 1
0.0234863, 0, 0, 1, 1, 1, 0, 1, 1
0.0234864, 0, 0, 1, 1, 1, 1, 1, 1
0.0234971, 0, 0, 1, 0, 1, 1, 1, 1
0.0235016, 0, 0, 1, 0, 1, 1, 0, 1
0.0235118, 0, 0, 0, 0, 1, 1, 0, 1
0.0235126, 0, 0, 0, 1, 1, 1, 0, 1
0.0235138, 0, 0, 0, 1, 0, 1, 0, 1
0.0235168, 0, 0, 0, 1, 0, 0, 0, 1
0.0235169, 0, 0, 0, 1, 0, 0, 1, 1
0.0235276, 0, 0, 0, 0, 0, 0, 1, 1
0.0235321, 0, 0, 0, 0, 0, 0, 0, 1
0.0235423, 0, 0, 1, 0, 0, 0, 0, 1
0.0235431, 0, 0, 1, 1, 0, 0, 0, 1
0.0235441, 0, 0, 1, 1, 1, 0, 0, 1
0.0235474, 0, 0, 1, 1, 1, 1, 1, 1
0.0235584, 0, 0, 1, 0, 1, 1, 1, 1
0.0235626, 0, 0, 1, 0, 1, 1, 0, 1
0.0235703, 0, 0, 1, 0, 1, 1, 0, 0
0.0235728, 0, 0, 0, 0, 1, 1, 0, 0
0.0235736, 0, 0, 0, 1, 1, 1, 0, 0
0.0235779, 0, 0, 0, 1, 1, 0, 1, 0
0.0235889, 0, 0, 0, 0, 1, 0, 1, 0
0.0235932, 0, 0, 0, 0, 1, 0, 0, 0
0.0236008, 0, 0, 0, 0, 1, 0, 0, 1
0.0236039, 0, 0, 1, 0, 1, 0, 0, 1
0.0236047, 0, 0, 1, 1, 1, 0, 0, 1
0.0236084, 0, 0, 1, 1, 1, 0, 1, 1
0.0236085, 0, 0, 1, 1, 1, 1, 1, 1
0.0236191, 0, 0, 1, 0, 1, 1, 1, 1
0.0236237, 0, 0, 1, 0, 1, 1, 0, 1
0.0236338, 0, 0, 0, 0, 1, 1, 0, 1
0.0236346, 0, 0, 0, 1, 1, 1, 0, 1
0.0236358, 0, 0, 0, 1, 0, 1, 0, 1
0.0236389, 0, 0, 0, 1, 0, 0, 0, 1
0.0236390, 0, 0, 0, 1, 0, 0, 1, 1
0.0236498, 0, 0, 0, 0, 0, 0, 1, 1
0.0236542, 0, 0, 0, 0, 0, 0, 0, 1
0.0236618, 0, 0, 0, 0, 0, 0, 0, 0
0.0236643, 0, 0, 1, 0, 0, 0, 0, 0
0.0236651, 0, 0, 1, 1, 0, 0, 0, 0
0.0236661, 0, 0, 1, 1, 1, 0, 0, 0
0.0236695, 0, 0, 1, 1, 1, 1, 1, 0
0.0236803, 0, 0, 1, 0, 1, 1, 1, 0
0.0236847, 0, 0, 1, 0, 1, 1, 0, 0
0.0236948, 0, 0, 0, 0, 1, 1, 0, 0
0.0236956, 0, 0, 0, 1, 1, 1, 0, 0
0.0236968, 0, 0, 0, 1, 0, 1, 0, 0
0.0237000, 0, 0, 0, 1, 0, 0, 1, 0
0.0237110, 0, 0, 0, 0, 0, 0, 1, 0
0.0237152, 0, 0, 0, 0, 0, 0, 0, 0
0.0237260, 0, 0, 1, 0, 0, 0, 0, 0
0.0237268, 0, 0, 1, 1, 0, 0, 0, 0
0.0237305, 0, 0, 1, 1, 0, 1, 1, 0
0.0237411, 0, 0, 1, 0, 0, 1, 1, 0
0.0237458, 0, 0, 1, 0, 0, 1, 0, 0
0.0237558, 0, 0, 0, 0, 0, 1, 0, 0
0.0237566, 0, 0, 0, 1, 0, 1, 0, 0
0.0237610, 0, 0, 0, 1, 0, 0, 0, 0
0.0237611, 0, 0, 0, 1, 0, 0, 1, 0
0.0237716, 0, 0, 0, 0, 0, 0, 1, 0
0.0237763, 0, 0, 0, 0, 0, 0, 0, 0
0.0237839, 0, 0, 0, 0, 0, 0, 0, 1
0.0237863, 0, 0, 1, 0, 0, 0, 0, 1
0.0237871, 0, 0, 1, 1, 0, 0, 0, 1
0.0237915, 0, 0, 1, 1, 0, 0, 1, 1
0.0237916, 0, 0, 1, 1, 0, 1, 1, 1
0.0238021, 0, 0, 1, 0, 0, 1, 1, 1
0.0238068, 0, 0, 1, 0, 0, 1, 0, 1
0.0238168, 0, 0, 0, 0, 0, 1, 0, 1
0.0238176, 0, 0, 0, 1, 0, 1, 0, 1
0.0238220, 0, 0, 0, 1, 0, 0, 0, 1
0.0238221, 0, 0, 0, 1, 0, 0, 1, 1
0.0238334, 0, 0, 0, 0, 0, 0, 1, 1
0.0238373, 0, 0, 0, 0, 0, 0, 0, 1
0.0238475, 0, 0, 1, 0, 0, 0, 0, 1
0.0238482, 0, 0, 1, 1, 0, 0, 0, 1
0.0238526, 0, 0, 1, 1, 0, 1, 1, 1
0.0238632, 0, 0, 1, 0, 0, 1, 1, 1
0.0238678, 0, 0, 1, 0, 0, 1, 0, 1
0.0238755, 0, 0, 1, 0, 0, 1, 0, 0
0.0238782, 0, 0, 0, 0, 0, 1, 0, 0
0.0238789, 0, 0, 0, 1, 0, 1, 0, 0
0.0238831, 0, 0, 0, 1, 0, 0, 1, 0
0.0238937, 0, 0, 0, 0, 0, 0, 1, 0
0.0238984, 0, 0, 0, 0, 0, 0, 0, 0
0.0239083, 0, 0, 1, 0, 0, 0, 0, 0
0.0239091, 0, 0, 1, 1, 0, 0, 0, 0
0.0239136, 0, 0, 1, 1, 0, 0, 1, 0
0.0239137, 0, 0, 1, 1, 0, 1, 1, 0
0.0239242, 0, 0, 1, 0, 0, 1, 1, 0
0.0239289, 0, 0, 1, 0, 0, 1, 0, 0
0.0239389, 0, 0, 0, 0, 0, 1, 0, 0
0.0239396, 0, 0, 0, 1, 0, 1, 0, 0
0.0239441, 0, 0, 0, 1, 0, 0, 0, 0
0.0239442, 0, 0, 0, 1, 0, 0, 1, 0
0.0239549, 0, 0, 0, 0, 0, 0, 1, 0
0.0239594, 0, 0, 0, 0, 0, 0, 0, 0
0.0239694, 0, 0, 1, 0, 0, 0, 0, 0
0.0239701, 0, 0, 1, 1, 0, 0, 0, 0
0.0239747, 0, 0, 1, 1, 0, 1, 1, 0
0.0239855, 0, 0, 1, 0, 0, 1, 1, 0
0.0239899, 0, 0, 1, 0, 0, 1, 0, 0
0.0240006, 0, 0, 0, 0, 0, 1, 0, 0
0.0240014, 0, 0, 0, 1, 0, 1, 0, 0
0.0240052, 0, 0, 0, 1, 0, 0, 1, 0
0.0240157, 0, 0, 0, 0, 0, 0, 1, 0
0.0240204, 0, 0, 0, 0, 0, 0, 0, 0
0.0240304, 0, 0, 1, 0, 0, 0, 0, 0
0.0240311, 0, 0, 1, 1, 0, 0, 0, 0
0.0240357, 0, 0, 1, 1, 0, 1, 1, 0
0.0240462, 0, 0, 1, 0, 0, 1, 1, 0
0.0240510, 0, 0, 1, 0, 0, 1, 0, 0
0.0240609, 0, 0, 0, 0, 0, 1, 0, 0
0.0240616, 0, 0, 0, 1, 0, 1, 0, 0
0.0240662, 0, 0, 0, 1, 0, 0, 0, 0
0.0240663, 0, 0, 0, 1, 0, 0, 1, 0
0.0240767, 0, 0, 0, 0, 0, 0, 1, 0
0.0240815, 0, 0, 0, 0, 0, 0, 0, 0
0.0240914, 0, 0, 1, 0, 0, 0, 0, 0
0.0240922, 0, 0, 1, 1, 0, 0, 0, 0
0.0240967, 0, 0, 1, 1, 0, 0, 1, 0
0.0240968, 0, 0, 1, 1, 0, 1, 1, 0
0.0241080, 0, 0, 1, 0, 0, 1, 1, 0
0.0241120, 0, 0, 1, 0, 0, 1, 0, 0
0.0241221, 0, 0, 0, 0, 0, 1, 0, 0
0.0241228, 0, 0, 0, 1, 0, 1, 0, 0
0.0241272, 0, 0, 0, 1, 0, 0, 0, 0
0.0241273, 0, 0, 0, 1, 0, 0, 1, 0
0.0241377, 0, 0, 0, 0, 0, 0, 1, 0
0.0241425, 0, 0, 0, 0, 0, 0, 0, 0
0.0241524, 0, 0, 1, 0, 0, 0, 0, 0
0.0241532, 0, 0, 1, 1, 0, 0, 0, 0
0.0241578, 0, 0, 1, 1, 0, 1, 1, 0
0.0241684, 0, 0, 1, 0, 0, 1, 1, 0
0.0241730, 0, 0, 1, 0, 0, 1, 0, 0
0.0241834, 0, 0, 0, 0, 0, 1, 0, 0
0.0241842, 0, 0, 0, 1, 0, 1, 0, 0
0.0241883, 0, 0, 0, 1, 0, 0, 1, 0
0.0241987, 0, 0, 0, 0, 0, 0, 1, 0
0.0242036, 0, 0, 0, 0, 0, 0, 0, 0
0.0242134, 0, 0, 1, 0, 0, 0, 0, 0
0.0242141, 0, 0, 1, 1, 0, 0, 0, 0
0.0242188, 0, 0, 1, 1, 0, 0, 1, 0
0.0242189, 0, 0, 1, 1, 0, 1, 1, 0
0.0242292, 0, 0, 1, 0, 0, 1, 1, 0
0.0242341, 0, 0, 1, 0, 0, 1, 0, 0
0.0242439, 0, 0, 0, 0, 0, 1, 0, 0
0.0242446, 0, 0, 0, 1, 0, 1, 0, 0
0.0242493, 0, 0, 0, 1, 0, 0, 0, 0
0.0242494, 0, 0, 0, 1, 0, 0, 1, 0
0.0242597, 0, 0, 0, 0, 0, 0, 1, 0
0.0242646, 0, 0, 0, 0, 0, 0, 0, 0
0.0242744, 0, 0, 1, 0, 0, 0, 0, 0
0.0242751, 0, 0, 1, 1, 0, 0, 0, 0
0.0242799, 0, 0, 1, 1, 0, 1, 1, 0
0.0242908, 0, 0, 1, 0, 0, 1, 1, 0
0.0242951, 0, 0, 1, 0, 0, 1, 0, 0
0.0243049, 0, 0, 0, 0, 0, 1, 0, 0
0.0243056, 0, 0, 0, 1, 0, 1, 0, 0
0.0243104, 0, 0, 0, 1, 0, 0, 1, 0
0.0243207, 0, 0, 0, 0, 0, 0, 1, 0
0.0243256, 0, 0, 0, 0, 0, 0, 0, 0
0.0243356, 0, 0, 1, 0, 0, 0, 0, 0
0.0243363, 0, 0, 1, 1, 0, 0, 0, 0
0.0243409, 0, 0, 1, 1, 0, 1, 1, 0
0.0243513, 0, 0, 1, 0, 0, 1, 1, 0
0.0243562, 0, 0, 1, 0, 0, 1, 0, 0
0.0243659, 0, 0, 0, 0, 0, 1, 0, 0
0.0243666, 0, 0, 0, 1, 0, 1, 0, 0
0.0243714, 0, 0, 0, 1, 0, 0, 0, 0
0.0243715, 0, 0, 0, 1, 0, 0, 1, 0
0.0243817, 0, 0, 0, 0, 0, 0, 1, 0
0.0243867, 0, 0, 0, 0, 0, 0, 0, 0
0.0243964, 0, 0, 1, 0, 0, 0, 0, 0
0.0243971, 0, 0, 1, 1, 0, 0, 0, 0
0.0243982, 0, 0, 1, 1, 1, 0, 0, 0
0.0244019, 0, 0, 1, 1, 1, 0, 1, 0
0.0244020, 0, 0, 1, 1, 1, 1, 1, 0
0.0244131, 0, 0, 1, 0, 1, 1, 1, 0
0.0244172, 0, 0, 1, 0, 1, 1, 0, 0
0.0244272, 0, 0, 0, 0, 1, 1, 0, 0
0.0244279, 0, 0, 0, 1, 1, 1, 0, 0
0.0244324, 0, 0, 0, 1, 1, 0, 0, 0
0.0244325, 0, 0, 0, 1, 1, 0, 1, 0
0.0244427, 0, 0, 0, 0, 1, 0, 1, 0
0.0244477, 0, 0, 0, 0, 1, 0, 0, 0
0.0244577, 0, 0, 1, 0, 1, 0, 0, 0
0.0244584, 0, 0, 1, 1, 1, 0, 0, 0
0.0244630, 0, 0, 1, 1, 1, 1, 1, 0
0.0244782, 0, 0, 1, 1, 1, 1, 0, 0
0.0244790, 0, 0, 1, 0, 1, 1, 0, 0
0.0244879, 0, 0, 0, 0, 1, 1, 0, 0
0.0244887, 0, 0, 0, 1, 1, 1, 0, 0
0.0244935, 0, 0, 0, 1, 1, 0, 1, 0
0.0245041, 0, 0, 0, 0, 1, 0, 1, 0
0.0245087, 0, 0, 0, 0, 1, 0, 0, 0
0.0245192, 0, 0, 1, 0, 1, 0, 0, 0
0.0245199, 0, 0, 1, 1, 1, 0, 0, 0
0.0245240, 0, 0, 1, 1, 1, 0, 1, 0
0.0245241, 0, 0, 1, 1, 1, 1, 1, 0
0.0245342, 0, 0, 1, 0, 1, 1, 1, 0
0.0245393, 0, 0, 1, 0, 1, 1, 0, 0
0.0245489, 0, 0, 0, 0, 1, 1, 0, 0
0.0245497, 0, 0, 0, 1, 1, 1, 0, 0
0.0245509, 0, 0, 0, 1, 0, 1, 0, 0
0.0245545, 0, 0, 0, 1, 0, 0, 0, 0
0.0245546, 0, 0, 0, 1, 0, 0, 1, 0
0.0245647, 0, 0, 0, 0, 0, 0, 1, 0
0.0245698, 0, 0, 0, 0, 0, 0, 0, 0
0.0245794, 0, 0, 1, 0, 0, 0, 0, 0
0.0245802, 0, 0, 1, 1, 0, 0, 0, 0
0.0245812, 0, 0, 1, 1, 1, 0, 0, 0
0.0245851, 0, 0, 1, 1, 1, 1, 1, 0
0.0245955, 0, 0, 1, 0, 1, 1, 1, 0
0.0246003, 0, 0, 1, 0, 1, 1, 0, 0
0.0246099, 0, 0, 0, 0, 1, 1, 0, 0
0.0246107, 0, 0, 0, 1, 1, 1, 0, 0
0.0246156, 0, 0, 0, 1, 1, 0, 1, 0
0.0246260, 0, 0, 0, 0, 1, 0, 1, 0
0.0246308, 0, 0, 0, 0, 1, 0, 0, 0
0.0246410, 0, 0, 1, 0, 1, 0, 0, 0
0.0246418, 0, 0, 1, 1, 1, 0, 0, 0
0.0246461, 0, 0, 1, 1, 1, 1, 1, 0
0.0246562, 0, 0, 1, 0, 1, 1, 1, 0
0.0246613, 0, 0, 1, 0, 1, 1, 0, 0
0.0246709, 0, 0, 0, 0, 1, 1, 0, 0
0.0246717, 0, 0, 0, 1, 1, 1, 0, 0
0.0246766, 0, 0, 0, 1, 1, 0, 0, 0
0.0246767, 0, 0, 0, 1, 1, 0, 1, 0
0.0246867, 0, 0, 0, 0, 1, 0, 1, 0
0.0246919, 0, 0, 0, 0, 1, 0, 0, 0
0.0247014, 0, 0, 1, 0, 1, 0, 0, 0
0.0247022, 0, 0, 1, 1, 1, 0, 0, 0
0.0247034, 0, 0, 1, 1, 0, 0, 0, 0
0.0247071, 0, 0, 1, 1, 0, 0, 1, 0
0.0247072, 0, 0, 1, 1, 0, 1, 1, 0
0.0247174, 0, 0, 1, 0, 0, 1, 1, 0
0.0247224, 0, 0, 1, 0, 0, 1, 0, 0
0.0247319, 0, 0, 0, 0, 0, 1, 0, 0
0.0247327, 0, 0, 0, 1, 0, 1, 0, 0
0.0247376, 0, 0, 0, 1, 0, 0, 0, 0
0.0247377, 0, 0, 0, 1, 0, 0, 1, 0
0.0247481, 0, 0, 0, 0, 0, 0, 1, 0
0.0247529, 0, 0, 0, 0, 0, 0, 0, 0
0.0247631, 0, 0, 1, 0, 0, 0, 0, 0
0.0247639, 0, 0, 1, 1, 0, 0, 0, 0
0.0247649, 0, 0, 1, 1, 1, 0, 0, 0
0.0247682, 0, 0, 1, 1, 1, 1, 1, 0
0.0247783, 0, 0, 1, 0, 1, 1, 1, 0
0.0247834, 0, 0, 1, 0, 1, 1, 0, 0
0.0247929, 0, 0, 0, 0, 1, 1, 0, 0
0.0247937, 0, 0, 0, 1, 1, 1, 0, 0
0.0247949, 0, 0, 0, 1, 0, 1, 0, 0
0.0247987, 0, 0, 0, 1, 0, 0, 1, 0
0.0248090, 0, 0, 0, 0, 0, 0, 1, 0
0.0248139, 0, 0, 0, 0, 0, 0, 0, 0
0.0248234, 0, 0, 1, 0, 0, 0, 0, 0
0.0248242, 0, 0, 1, 1, 0, 0, 0, 0
0.0248292, 0, 0, 1, 1, 0, 0, 1, 0
0.0248293, 0, 0, 1, 1, 0, 1, 1, 0
0.0248393, 0, 0, 1, 0, 0, 1, 1, 0
0.0248445, 0, 0, 1, 0, 0, 1, 0, 0
0.0248539, 0, 0, 0, 0, 0, 1, 0, 0
0.0248547, 0, 0, 0, 1, 0, 1, 0, 0
0.0248597, 0, 0, 0, 1, 0, 0, 0, 0
0.0248598, 0, 0, 0, 1, 0, 0, 1, 0
0.0248703, 0, 0, 0, 0, 0, 0, 1, 0
0.0248750, 0, 0, 0, 0, 0, 0, 0, 0
0.0248844, 0, 0, 1, 0, 0, 0, 0, 0
0.0248852, 0, 0, 1, 1, 0, 0, 0, 0
0.0248902, 0, 0, 1, 1, 0, 0, 1, 0
0.0248903, 0, 0, 1, 1, 0, 1, 1, 0
0.0249003, 0, 0, 1, 0, 0, 1, 1, 0
0.0249055, 0, 0, 1, 0, 0, 1, 0, 0
0.0249151, 0, 0, 0, 0, 0, 1, 0, 0
0.0249158, 0, 0, 0, 1, 0, 1, 0, 0
0.0249208, 0, 0, 0, 1, 0, 0, 1, 0
0.0249308, 0, 0, 0, 0, 0, 0, 1, 0
0.0249360, 0, 0, 0, 0, 0, 0, 0, 0
0.0249455, 0, 0, 1, 0, 0, 0, 0, 0
0.0249462, 0, 0, 1, 1, 0, 0, 0, 0
0.0249513, 0, 0, 1, 1, 0, 1, 1, 0
0.0249613, 0, 0, 1, 0, 0, 1, 1, 0
0.0249665, 0, 0, 1, 0, 0, 1, 0, 0
0.0249762, 0, 0, 0, 0, 0, 1, 0, 0
0.0249770, 0, 0, 0, 1, 0, 1, 0, 0
0.0249818, 0, 0, 0, 1, 0, 0, 0, 0
0.0249819, 0, 0, 0, 1, 0, 0, 1, 0
0.0249918, 0, 0, 0, 0, 0, 0, 1, 0
0.0249971, 0, 0, 0, 0, 0, 0, 0, 0
0.0250065, 0, 0, 1, 0, 0, 0, 0, 0
0.0250073, 0, 0, 1, 1, 0, 0, 0, 0
0.0250123, 0, 0, 1, 1, 0, 0, 1, 0
0.0250124, 0, 0, 1, 1, 0, 1, 1, 0
0.0250225, 0, 0, 1, 0, 0, 1, 1, 0
0.0250276, 0, 0, 1, 0, 0, 1, 0, 0
0.0250375, 0, 0, 0, 0, 0, 1, 0, 0
0.0250383, 0, 0, 0, 1, 0, 1, 0, 0
0.0250428, 0, 0, 0, 1, 0, 0, 0, 0
0.0250429, 0, 0, 0, 1, 0, 0, 1, 0
0.0250528, 0, 0, 0, 0, 0, 0, 1, 0
0.0250581, 0, 0, 0, 0, 0, 0, 0, 0
0.0250675, 0, 0, 1, 0, 0, 0, 0, 0
0.0250682, 0, 0, 1, 1, 0, 0, 0, 0
0.0250734, 0, 0, 1, 1, 0, 1, 1, 0
0.0250833, 0, 0, 1, 0, 0, 1, 1, 0
0.0250886, 0, 0, 1, 0, 0, 1, 0, 0
0.0250980, 0, 0, 0, 0, 0, 1, 0, 0
0.0250987, 0, 0, 0, 1, 0, 1, 0, 0
0.0251039, 0, 0, 0, 1, 0, 0, 1, 0
0.0251138, 0, 0, 0, 0, 0, 0, 1, 0
0.0251191, 0, 0, 0, 0, 0, 0, 0, 0
0.0251285, 0, 0, 1, 0, 0, 0, 0, 0
0.0251292, 0, 0, 1, 1, 0, 0, 0, 0
0.0251344, 0, 0, 1, 1, 0, 0, 1, 0
0.0251345, 0, 0, 1, 1, 0, 1, 1, 0
0.0251443, 0, 0, 1, 0, 0, 1, 1, 0
0.0251497, 0, 0, 1, 0, 0, 1, 0, 0
0.0251590, 0, 0, 0, 0, 0, 1, 0, 0
0.0251598, 0, 0, 0, 1, 0, 1, 0, 0
0.0251609, 0, 0, 0, 1, 1, 1, 0, 0
0.0251649, 0, 0, 0, 1, 1, 0, 0, 0
0.0251650, 0, 0, 0, 1, 1, 0, 1, 0
0.0251754, 0, 0, 0, 0, 1, 0, 1, 0
0.0251802, 0, 0, 0, 0, 1, 0, 0, 0
0.0251895, 0, 0, 1, 0, 1, 0, 0, 0
0.0251902, 0, 0, 1, 1, 1, 0, 0, 0
0.0251915, 0, 0, 1, 1, 0, 0, 0, 0
0.0251954, 0, 0, 1, 1, 0, 0, 1, 0
0.0251955, 0, 0, 1, 1, 0, 1, 1, 0
0.0252053, 0, 0, 1, 0, 0, 1, 1, 0
0.0252107, 0, 0, 1, 0, 0, 1, 0, 0
0.0252202, 0, 0, 0, 0, 0, 1, 0, 0
0.0252209, 0, 0, 0, 1, 0, 1, 0, 0
0.0252260, 0, 0, 0, 1, 0, 0, 1, 0
0.0252359, 0, 0, 0, 0, 0, 0, 1, 0
0.0252412, 0, 0, 0, 0, 0, 0, 0, 0
0.0252505, 0, 0, 1, 0, 0, 0, 0, 0
0.0252512, 0, 0, 1, 1, 0, 0, 0, 0
0.0252565, 0, 0, 1, 1, 0, 1, 1, 0
0.0252663, 0, 0, 1, 0, 0, 1, 1, 0
0.0252717, 0, 0, 1, 0, 0, 1, 0, 0
0.0252810, 0, 0, 0, 0, 0, 1, 0, 0
0.0252817, 0, 0, 0, 1, 0, 1, 0, 0
0.0252870, 0, 0, 0, 1, 0, 0, 1, 0
0.0252969, 0, 0, 0, 0, 0, 0, 1, 0
0.0253023, 0, 0, 0, 0, 0, 0, 0, 0
0.0253115, 0, 0, 1, 0, 0, 0, 0, 0
0.0253122, 0, 0, 1, 1, 0, 0, 0, 0
0.0253175, 0, 0, 1, 1, 0, 0, 1, 0
0.0253176, 0, 0, 1, 1, 0, 1, 1, 0
0.0253276, 0, 0, 1, 0, 0, 1, 1, 0
0.0253328, 0, 0, 1, 0, 0, 1, 0, 0
0.0253426, 0, 0, 0, 0, 0, 1, 0, 0
0.0253434, 0, 0, 0, 1, 0, 1, 0, 0
0.0253480, 0, 0, 0, 1, 0, 0, 0, 0
0.0253481, 0, 0, 0, 1, 0, 0, 1, 0
0.0253578, 0, 0, 0, 0, 0, 0, 1, 0
0.0253633, 0, 0, 0, 0, 0, 0, 0, 0
0.0253710, 0, 0, 0, 0, 0, 0, 0, 1
